product_category_name,agro_industria_e_comercio,alimentos,alimentos_bebidas,artes,artigos_de_natal,audio,automotivo,bebes,bebidas,beleza_saude,brinquedos,cama_mesa_banho,casa_conforto,casa_construcao,climatizacao,consoles_games,construcao_ferramentas_construcao,construcao_ferramentas_iluminacao,construcao_ferramentas_jardim,construcao_ferramentas_seguranca,cool_stuff,eletrodomesticos,eletronicos,eletroportateis,esporte_lazer,fashion_bolsas_e_acessorios,fashion_calcados,fashion_roupa_masculina,ferramentas_jardim,industria_comercio_e_negocios,informatica_acessorios,instrumentos_musicais,livros_interesse_geral,malas_acessorios,market_place,moveis_cozinha_area_de_servico_jantar_e_jardim,moveis_decoracao,moveis_escritorio,moveis_quarto,moveis_sala,papelaria,pcs,perfumaria,pet_shop,relogios_presentes,sinalizacao_e_seguranca,telefonia,telefonia_fixa,utilidades_domesticas
market_place,-4.307965410725717e-17,6.675697873335719e-17,1.2068928099784012e-16,4.4429969450507234e-17,1.5511406775905968e-16,-3.3486417942134456e-16,7.368050679603717e-18,3.692907242660533e-17,-2.6874773096190908e-17,-6.21066610721644e-17,2.368120279954379e-17,0.05861576898040242,1.049186729822868e-16,-4.457913443246052e-17,6.1290450938104844e-18,-1.2756638422245231e-17,5.216229531977968e-17,-2.5454607094777445e-17,1.8578677277730857e-16,7.040992338037416e-17,-7.083610499719976e-17,3.4679459555335503e-17,-8.227387395373248e-18,2.851871629200561e-17,-9.238291200314809e-17,0.024872480085969026,-5.850625092622297e-17,-3.4638195065965216e-16,2.2148448438001727e-17,-1.5367038700465e-16,-2.4407605917755836e-17,9.081287833038261e-17,8.982923091658791e-17,-2.2483858732397504e-16,1.0000000000000002,-2.255248668628046e-16,0.010045377572381942,5.169379965329341e-17,9.364858236636282e-17,2.697689343011999e-17,2.4973275020997904e-17,-0.0021260100557342026,0.004153679355488094,8.171677248590301e-17,-1.5346903305859264e-16,1.7232183253479382e-16,1.4919811074001442e-16,4.160178935123605e-16,0.034230145829736686
moveis_cozinha_area_de_servico_jantar_e_jardim,5.194382594952431e-17,2.3570344685603666e-16,7.923124952587861e-17,1.1768948903857273e-16,4.341675207090448e-17,-2.361910566164413e-16,0.03343723084560399,2.91806569184025e-17,-1.6283347549247064e-16,1.2440178751095282e-16,1.207887463982039e-16,0.08876882238790325,9.430002113466258e-17,-4.0284392690088746e-17,1.913102343725867e-16,1.2714805880483506e-16,1.1265270618457306e-16,6.321761825293611e-17,7.939586272874595e-17,2.752856087297957e-16,-1.1648932615392618e-16,1.3108987993867203e-16,-2.1986831581257817e-19,-6.933627943514532e-17,-2.0240996918196174e-16,1.672862524007099e-16,2.434167272114696e-16,2.767945666412427e-16,0.04752317569024548,-8.010985596515196e-16,0.02487325848292587,1.2642146941058657e-16,3.4782659017584345e-16,-2.6483824402783098e-17,-2.255248668628046e-16,0.9999999999999999,0.022442837972998588,-9.033148053592301e-17,5.409043918941762e-16,5.727974289998888e-17,-8.206783188625536e-17,0.004253975823596594,-2.377735869469584e-16,-1.1982908186894622e-16,-1.9600922588640999e-16,3.2750767820544665e-16,2.349030737114333e-16,-1.1561973465838876e-16,0.03579065584595263
moveis_decoracao,0.028044890693638126,0.020066458725934835,-2.5764915655777098e-17,0.04978524244354997,0.012318894204587311,6.579924289685184e-18,0.03513798790683897,0.04467092139771753,0.0034427321839896594,0.04124442605160841,0.04057432869243177,0.15647366671591237,0.011771547061323925,0.07290574404492542,0.04224407333335426,7.211779305978643e-17,0.03156629867693807,0.07201455899449524,-1.7335125187872476e-18,-4.288853545124929e-18,0.050373499001717933,0.01689275380216041,0.02274214825491643,0.03655249604586486,0.03949744884029284,0.02783442429419834,1.1825125466014097e-16,2.922874067678061e-17,0.04530391890211935,0.04137170149448542,0.02671278865697537,0.00751659080232834,2.2638877844941518e-17,0.01594836456175285,0.010045377572381942,0.022442837972998588,1.0,0.022105918339754182,0.009679341240619626,0.05356270197159073,0.049172347916362436,-0.0002997563340768782,0.03664579863467235,0.02779216702129211,0.039923280905102956,-1.301053488615881e-16,0.003520450386953201,6.483505915288604e-18,0.10392046699576202
moveis_escritorio,8.670592321197508e-17,2.1050800011285275e-16,6.424143185527415e-16,1.023602139886761e-16,3.5870690009633523e-17,-2.178907373881664e-17,0.006491309749165337,-1.0268207468851498e-16,1.8036329121551944e-16,0.0034172429551297193,0.021175815071350298,0.05037940917586899,5.747955864842603e-16,6.842016314678346e-16,-9.202471484813707e-17,1.4961028235382883e-16,-1.353659141867663e-16,-2.599878249305579e-16,8.673019657681269e-17,-1.7381176466447266e-17,-1.4245489232249792e-16,-4.913736266034027e-16,-2.0176199748016533e-16,0.05126893597061988,0.009178681799321317,0.0045438557754662896,2.8039432165097387e-16,9.0268053521689e-17,0.019374333828571445,-5.3837471689997035e-18,1.9183560331967996e-18,8.335617407485232e-17,1.2563612196325277e-16,-1.0457035210638229e-16,5.169379965329341e-17,-9.033148053592301e-17,0.022105918339754182,1.0000000000000002,-7.590152037851618e-17,0.05886409669364683,5.653237275946285e-16,-0.0013782546263071363,2.9809597469374037e-16,-1.1304506521547113e-16,3.9629120637331936e-17,-2.3371923701432768e-17,1.7901827104691628e-16,-1.0824023509754338e-16,0.004168914004176374
moveis_quarto,2.776962049083834e-16,2.5632789852265117e-16,1.135409977651262e-16,-1.4829774919694968e-16,-1.1282379696358657e-16,-3.6752913321896575e-17,0.05032963228268705,-4.598322612552055e-17,-1.0084705891531488e-16,2.1720215806495954e-16,2.620072218995073e-16,0.038968251969917614,-2.9153304433220146e-16,-1.9449812802333636e-17,0.16942234459631525,-3.9789543934116245e-16,0.08341761650027438,1.2946634608093377e-16,3.2767528819986457e-16,-3.43061158027117e-16,1.2600969800902019e-17,0.08997965093514147,6.301261495532353e-18,-8.497456894252444e-18,-9.694765351042578e-17,0.046973692349049544,8.60799254934294e-17,1.4811771382733388e-18,0.04291905573951039,-4.274719226842041e-16,-7.854853737201516e-17,-1.3854049305996953e-16,-5.45425576718997e-16,-3.7500455690863825e-17,9.364858236636282e-17,5.409043918941762e-16,0.009679341240619626,-7.590152037851618e-17,1.0,3.704839741009275e-16,0.06705092329920163,0.001516295798968766,-1.078217940541616e-16,0.06489233188709446,-2.913959795660991e-18,-8.772897606813002e-16,-5.689202679875821e-17,3.4248847265987025e-17,0.03232320085716345
moveis_sala,-1.4507283375324285e-16,2.714430760635276e-16,-1.0490956069996408e-17,-1.4577791703982749e-16,7.275947896166343e-17,9.107543508516142e-17,1.244736983669438e-16,0.03936965601254377,-1.1194646703918525e-16,2.031517374739146e-16,0.0046120323359291025,0.057755404214186894,9.583105584063641e-17,-1.4204980422691668e-16,3.672123113691834e-17,0.049306616081746274,0.08237987038911507,-1.7838265204125208e-16,1.247335072524667e-16,6.065971644166703e-17,0.03266121950819348,-3.1199603620592143e-16,5.983974562832562e-16,-1.0721987307443011e-16,0.027765150110211696,-2.3437490156842677e-16,2.559094069695644e-16,-2.1743145103450237e-17,-1.5442272473265613e-16,9.912006310575147e-17,-9.994954674391713e-17,4.070736733635246e-17,-4.4319475481096395e-17,-8.418780926928824e-17,2.697689343011999e-17,5.727974289998888e-17,0.05356270197159073,0.05886409669364683,3.704839741009275e-16,1.0000000000000002,1.3827257135758017e-16,0.0004572791990731265,3.6254460841591944e-17,-5.257518974093364e-16,-7.128915315102336e-17,1.4085195531555038e-16,1.1560614424728943e-16,-2.775187256025459e-17,0.03475851830706629
papelaria,3.3366501459699217e-17,4.7599402473684806e-18,0.09048739142435075,-4.7020311200787155e-16,5.40089971273438e-17,-5.547161174032781e-18,0.04090900200887521,0.05072457775660344,0.039747603662609945,0.048591953460338996,0.02178816193210618,0.024439991507931826,5.5099406124301357e-17,0.10403630051227866,-5.847066096491407e-17,-1.3809320035304e-16,-2.810264021923342e-17,2.352913270002086e-16,-1.3195352521810708e-16,-6.246101223005155e-17,0.036275803962928926,5.405979115008198e-17,-5.155157834654253e-16,-1.0873242584270795e-17,0.022728810923905243,7.156154464857554e-17,1.5534597839640667e-16,-2.8239066830026725e-17,0.03488552683248262,8.337058242910623e-17,0.018544105844454307,1.695075003038782e-17,8.547102226548051e-17,0.028859513503968398,2.4973275020997904e-17,-8.206783188625536e-17,0.049172347916362436,5.653237275946285e-16,0.06705092329920163,1.3827257135758017e-16,1.0,0.0003771477524195789,0.08997066360248662,6.850343670701838e-16,0.03455526920464981,1.3150444795773337e-16,2.0907549422478443e-16,4.3040780323360593e-17,0.06032063862430426
pcs,0.0034077779763117804,-0.0027604963076215882,-0.0036501214080033946,0.9957313639092277,-0.015781109079132282,-0.008379581992535788,0.0020229629021370297,0.001944316263307807,0.002656830041154458,0.0004706061977141488,0.00015475011778034092,0.00016943869580594728,-5.739213224436485e-05,-0.0003216296684057729,0.0013207629859126404,-0.0047283311322986665,-0.000768153572138183,0.00485812280312713,0.006575217270217449,-0.010539884024066009,0.0005710347435185396,4.7799105751970754e-06,0.004174121081169171,0.003550923335416116,0.00044255814659764414,-0.0020443255141322585,0.007755865409626205,-0.028327003295597036,0.0007374340418207084,0.013064575249274131,6.386392294497967e-05,-0.0022923045127321217,0.00035502883726141327,0.005712062206939874,-0.0021260100557342026,0.004253975823596594,-0.0002997563340768782,-0.0013782546263071363,0.001516295798968766,0.0004572791990731265,0.0003771477524195789,1.0000000000000002,0.0014722164867741333,0.0016538263369703257,-0.0005159556828140248,0.0007447003593536013,0.0017829915135886905,-0.005009946893885327,0.00023942889025046327
perfumaria,-8.445053520351583e-17,0.10371640432016307,-1.3302964122937188e-16,-3.715827948296663e-16,4.736628334581429e-17,7.786209966796283e-18,0.024800475571006203,6.750348959793659e-16,-6.168073992094098e-17,0.0610502660556643,0.0007965892270096732,0.0011580302032496224,9.652342243675303e-17,-3.7026474606561546e-16,-1.4470304660719317e-16,0.054503859581424105,-1.1829511630453152e-16,1.4700759476026782e-16,0.08288907801296022,-3.0113007299935327e-17,0.022564955062030455,-3.3101586410508624e-17,3.1602850799255525e-17,-2.7056608111618e-16,0.035007812245827906,0.04843022673871332,0.007594746348098115,-8.371929659838759e-17,0.01594296649477555,-2.832168828179309e-16,-1.8245075095221048e-16,-8.360786183740756e-18,4.179630132819312e-17,0.058038460704621944,0.004153679355488094,-2.377735869469584e-16,0.03664579863467235,2.9809597469374037e-16,-1.078217940541616e-16,3.6254460841591944e-17,0.08997066360248662,0.0014722164867741333,1.0,0.04821057943692745,4.700304062434791e-16,2.284690487976727e-17,0.04458009899691604,-7.780838260735361e-17,0.055281058624440445
pet_shop,2.929594777587009e-17,0.05491009960249894,5.554018726177779e-16,-1.896781945016034e-17,7.557613339966466e-17,1.57907694846291e-17,0.08605201232645758,-5.049637289710084e-16,2.6500978144612066e-16,0.013895038925150649,3.8197967895609233e-16,0.04598179590293055,7.730637998060994e-17,-2.1957186670384138e-17,-3.7181950813651625e-17,2.2333041975121214e-17,8.740180267169634e-17,-1.1201539217131429e-16,-6.316241970934259e-17,-5.846592934395356e-17,0.009752212673282142,-2.30439116369262e-16,0.005185990724238715,-1.1122434676532412e-16,0.03021300007724758,0.0686252211498443,-9.20898414174864e-17,-1.57254495482672e-16,0.02377151818741328,-3.33698611452586e-16,3.8913583563975236e-18,1.2372381113496085e-16,-9.254232553455982e-18,9.225271983649123e-17,8.171677248590301e-17,-1.1982908186894622e-16,0.02779216702129211,-1.1304506521547113e-16,0.06489233188709446,-5.257518974093364e-16,6.850343670701838e-16,0.0016538263369703257,0.04821057943692745,0.9999999999999999,-3.609455864670277e-17,-8.828630484208603e-17,-3.115789387248673e-16,-2.28110262640527e-16,0.02542717468040188
relogios_presentes,3.182053373575373e-16,0.03197609912809646,0.05622487970856026,-3.308049593161544e-16,0.12023545853995232,0.09892371144442046,0.032566359265556184,0.002745569617046,-5.873155888488906e-17,0.049763180971189584,0.07690682356372983,0.038600620240460806,-1.9159237095532223e-16,-1.6625266420824122e-16,3.076343567963499e-17,0.031520092041038825,0.023405658562591056,-1.993552612452462e-16,1.370831634648689e-16,-1.9946147192906723e-17,0.07977185484695301,-1.392996784672044e-16,2.1273633859617385e-17,-2.63191099977234e-17,0.04105290433482159,0.054939382404911793,0.047805310307051985,-4.219010243659045e-16,0.018638694566976616,-3.569785509292735e-16,0.019302633886765754,-1.9210867138792612e-17,-5.0671328215944594e-17,0.01270693780907454,-1.5346903305859264e-16,-1.9600922588640999e-16,0.039923280905102956,3.9629120637331936e-17,-2.913959795660991e-18,-7.128915315102336e-17,0.03455526920464981,-0.0005159556828140248,4.700304062434791e-16,-3.609455864670277e-17,1.0,9.089465253834123e-17,0.0336732583560273,-5.03978754070395e-16,0.02158141520048466
sinalizacao_e_seguranca,1.2998463961941943e-17,3.154124738885475e-16,-8.595078218956138e-17,-4.408454972510736e-17,-3.084434766745033e-16,-2.943724495407169e-16,1.8283951404878976e-16,1.636277987111676e-16,-3.22449439552415e-17,0.07000561665343046,-4.5989740017238743e-17,-1.1586112163230526e-16,1.2939844371557246e-16,7.985717120463741e-17,-8.199044742288682e-16,-2.5559097824036124e-16,6.80355117757977e-18,1.7397429037388867e-16,1.2602845703369565e-16,2.3613391449906567e-16,-6.994882502197299e-17,-5.3991703296094185e-17,2.0671563574818268e-16,2.638800266475728e-16,0.05014251062346897,1.1590529329415237e-16,4.505657819718681e-16,2.500726627346608e-17,-5.4842279620278374e-17,3.0101568354677616e-17,0.013842385228694626,-3.3894698372980976e-16,-5.150027575593698e-16,-8.648621530710927e-17,1.7232183253479382e-16,3.2750767820544665e-16,-1.301053488615881e-16,-2.3371923701432768e-17,-8.772897606813002e-16,1.4085195531555038e-16,1.3150444795773337e-16,0.0007447003593536013,2.284690487976727e-17,-8.828630484208603e-17,9.089465253834123e-17,1.0000000000000002,1.5129647166510717e-17,-3.89434509875955e-18,1.4838354686833561e-16
telefonia,-1.9173202078853867e-16,-6.756686255714711e-17,7.542735800276653e-17,-3.856081555396697e-17,-7.622256990285292e-17,0.07854089275934097,0.05200191534036864,0.022243432998806628,0.09364657029276549,0.010488716725732063,-5.024429279313954e-17,0.04286910508800082,1.5008645299738354e-16,0.012931225927054583,-3.807973562084788e-17,1.7352232485415755e-16,-9.540645511733637e-16,-5.2779921670653945e-17,-1.414364652599341e-16,-5.389006640667185e-17,0.007953722343427254,8.28676698296295e-17,0.02937220197985744,0.038537715807844534,0.04178934556786277,0.062062754771229196,-1.8966112635085417e-16,-4.958043898713271e-17,0.015609988596306785,4.438796772449994e-16,0.05670591921591385,-7.465360346647775e-17,-8.678163231777866e-17,-1.2024675104378678e-16,1.4919811074001442e-16,2.349030737114333e-16,0.003520450386953201,1.7901827104691628e-16,-5.689202679875821e-17,1.1560614424728943e-16,2.0907549422478443e-16,0.0017829915135886905,0.04458009899691604,-3.115789387248673e-16,0.0336732583560273,1.5129647166510717e-17,1.0000000000000004,2.4369003847363975e-16,0.004702478077232724
telefonia_fixa,-1.6880205090746654e-16,-1.2183850846676094e-16,-3.022456391140795e-17,1.36609098311384e-16,1.5691913134120278e-16,7.261560935570057e-17,-2.0960486411158052e-16,5.927557089017268e-17,2.6974723770126428e-17,-2.350185359755566e-16,1.1442452113033874e-17,-5.788819423905688e-17,-4.851493488924097e-18,-8.671710737328515e-17,-5.165962518931987e-17,-2.1357219807276078e-17,1.6286774061055828e-16,7.602622838014884e-17,1.0218595092538114e-16,6.508442452237743e-17,0.05742340276477978,2.864751983491654e-17,1.1051902880048189e-16,-2.3595263943999636e-16,0.04069642178612466,1.1716969742520393e-16,-5.386531001996599e-17,-5.343153423923326e-17,5.453044299226035e-17,6.643046575613762e-17,0.02832503585770935,-5.058884908775176e-17,1.5957750195701166e-16,2.643485658049845e-16,4.160178935123605e-16,-1.1561973465838876e-16,6.483505915288604e-18,-1.0824023509754338e-16,3.4248847265987025e-17,-2.775187256025459e-17,4.3040780323360593e-17,-0.005009946893885327,-7.780838260735361e-17,-2.28110262640527e-16,-5.03978754070395e-16,-3.89434509875955e-18,2.4369003847363975e-16,1.0000000000000002,0.050925644804151925
utilidades_domesticas,0.0312047091187106,-1.0668549377257364e-16,0.09073210817988156,1.0495077029659683e-16,1.8865117801247777e-17,-5.551115123125783e-17,0.013080241554159766,0.08671929874127199,0.01916110492683922,0.030792231385777358,0.0377265229575427,0.18114146022339617,-1.249000902703301e-16,0.03517656114059552,-3.9898639947466563e-17,0.022008939593576915,0.007324344490088007,-4.5102810375396984e-17,-5.692061405548898e-18,4.0440741033709315e-17,0.026474065938308634,0.046050348785579905,-1.43982048506075e-16,0.033733518215175666,0.029592641170593285,0.08019757277339472,-8.878568237233998e-17,0.04563514674555796,0.05198931566073479,-1.4373474215203388e-16,0.03438287179776914,-5.32002585788281e-17,-7.806255641895632e-18,0.02173795223767419,0.034230145829736686,0.03579065584595263,0.10392046699576202,0.004168914004176374,0.03232320085716345,0.03475851830706629,0.06032063862430426,0.00023942889025046327,0.055281058624440445,0.02542717468040188,0.02158141520048466,1.4838354686833561e-16,0.004702478077232724,0.050925644804151925,1.0
